cluster,AHA,MACS
0,[100],[0]
1,"[46, 53, 41, 58, 65, 63, 49, 41, 53, 64, 59, 68, 54, 84, 78, 75, 100, 100]","[2, 3, 3, 2, 1, 1, 2, 3, 2, 1, 2, 1, 1, 1, 1, 1, 0, 0]"
2,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,"[46, 50, 57, 47, 78, 54, 49, 40, 67, 52, 16, 49, 39, 42, 40, 55, 69, 63]","[2, 2, 2, 2, 1, 2, 2, 3, 1, 2, 3, 2, 3, 3, 2, 2, 1, 1]"
4,[100],[0]
5,[100],[0]
