cluster,AHA,MACS
0,"[53, 78, 54, 65, 41, 41, 67, 53, 54, 55, 63, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[3, 1, 2, 1, 3, 3, 1, 2, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,"[57, 57, 41, 63, 49, 52, 53, 64, 68, 78, 75, 100, 100, 100, 100, 100]","[2, 2, 3, 1, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
2,[100],[0]
3,"[46, 46, 50, 46, 47, 47, 54, 41, 58, 58, 49, 49, 65, 40, 40, 63, 49, 52, 16, 16, 49, 39, 39, 64, 59, 42, 54, 40, 84, 75, 69, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 1, 3, 3, 1, 2, 2, 3, 3, 2, 3, 3, 1, 2, 3, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
