cluster,AHA,MACS
0,"[46, 57, 46, 53, 47, 78, 54, 41, 58, 58, 40, 63, 49, 41, 41, 67, 16, 16, 49, 39, 53, 64, 64, 64, 68, 54, 40, 40, 84, 55, 55, 75, 75, 69, 69]","[2, 2, 2, 3, 2, 1, 2, 3, 2, 2, 3, 1, 2, 3, 3, 1, 3, 3, 2, 3, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1]"
1,"[46, 57, 54, 41, 58, 41, 52, 16, 53, 53, 42, 42, 68, 55, 75, 63]","[2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 3, 3, 1, 2, 1, 1]"
2,"[46, 46, 46, 47, 78, 58, 65, 65, 65, 40, 63, 63, 49, 41, 67, 67, 52, 52, 16, 49, 49, 39, 39, 64, 59, 59, 68, 54, 84, 78, 78, 75, 63]","[2, 2, 2, 2, 1, 2, 1, 1, 1, 3, 1, 1, 2, 3, 1, 1, 2, 2, 3, 2, 2, 3, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]"
3,"[46, 50, 50, 50, 57, 57, 53, 53, 47, 47, 78, 54, 54, 54, 41, 41, 58, 49, 49, 49, 49, 65, 65, 40, 40, 40, 63, 49, 49, 52, 16, 39, 39, 53, 53, 64, 42, 54, 54, 40, 69]","[2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 1, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 1, 1, 3, 3, 3, 1, 2, 2, 2, 3, 3, 3, 2, 2, 1, 3, 1, 1, 2, 1]"
4,[63],[1]
5,[78],[1]
