cluster,AHA,MACS
0,[100],[0]
1,"[46, 50, 57, 46, 53, 47, 78, 54, 41, 58, 49, 40, 63, 49, 41, 67, 52, 16, 49, 39, 53, 64, 59, 42, 68, 54, 40, 55, 75, 69, 63, 100, 100]","[2, 2, 2, 2, 3, 2, 1, 2, 3, 2, 2, 3, 1, 2, 3, 1, 2, 3, 2, 3, 2, 1, 2, 3, 1, 1, 2, 2, 1, 1, 1, 0, 0]"
2,[100],[0]
3,"[65, 84, 78, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
