cluster,AHA,MACS
0,[100],[0]
1,"[100, 100, 100, 100]","[0, 0, 0, 0]"
2,"[78, 41, 65, 49, 67, 49, 84, 78, 55, 63, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[1, 3, 1, 2, 1, 2, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,"[50, 57, 63, 52, 54, 40, 69, 100]","[2, 2, 1, 2, 1, 2, 1, 0]"
4,"[46, 46, 53, 47, 54, 58, 49, 40, 41, 16, 39, 53, 64, 59, 42, 68, 75, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]","[2, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 1, 2, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
